OFFENCE_CODE,OFFENCE_DESCRIPTION,anzsoc,anzsoc_group_code_name,IS_DRIVING_UNDER_INFLUENCE_FLG,violent,alcohol,drug
K236,Small P.S.V. Driver Used Stand When Not Available For Hire,1624,1624: Transport regulation offences,N,,,
K237,Small P.S.V. Driver Failed Take Correct Position On Stand,1624,1624: Transport regulation offences,N,,,
K238,Small P.S.V. Driver Failed To Accept Hire,1624,1624: Transport regulation offences,N,,,
K239,Small P.S.V. Driver Failed To Move Forward On Stand,1624,1624: Transport regulation offences,N,,,
K240,Small P.S.V. Driver Not In Attendance Of Vehicle,1624,1624: Transport regulation offences,N,,,
K241,Small P.S.V. Not Available For Hire Caused Obstruction,1624,1624: Transport regulation offences,N,,,
K244,Small P.S.V. Used Before Meter Was Sealed,1624,1624: Transport regulation offences,N,,,
K245,Small P.S.V. Used With Wrong Meter Fitted,1624,1624: Transport regulation offences,N,,,
K247,Small P.S.V. Meter Not Tested Every 6 Months,1624,1624: Transport regulation offences,N,,,
K248,Small P.S.V. Meter Not Calibrated Or Certificated,1624,1624: Transport regulation offences,N,,,
K249,Small P.S.V. Driver Started Meter Too Soon,1624,1624: Transport regulation offences,N,,,
K250,Small P.S.V. Driver Stopped Meter At The Wrong Time,1624,1624: Transport regulation offences,N,,,
K251,Small P.S.V. Driver Failed To Stop Meter After Trip,1624,1624: Transport regulation offences,N,,,
K252,Small P.S.V. Driver Failed To Keep Meter Illuminated,1624,1624: Transport regulation offences,N,,,
K254,Small P.S.V. Operator Didn't Comply With Order,1624,1624: Transport regulation offences,N,,,
K255,Small P.S.V. Licensee Failed To Cease Plying For Hire,1624,1624: Transport regulation offences,N,,,
K256,Interfered With Meter Fitted To Small P.S.V.,1624,1624: Transport regulation offences,N,,,
K257,Small P.S.V. Driver Failed To Stop For Enforcement Officer,1624,1624: Transport regulation offences,N,,,
K258,Failed To Take Small P.S.V. For Inspection When Directed,1624,1624: Transport regulation offences,N,,,
K259,Failed To Assist Officer To Inspect Or Test Small P.S.V.,1624,1624: Transport regulation offences,N,,,
K260,Small P.S.V. Not In A Clean And Tidy Condition,1624,1624: Transport regulation offences,N,,,
K262,Small P.S.V. Driver Accepted Multiple Hire Without Approval,1624,1624: Transport regulation offences,N,,,
K263,Small P.S.V. Driver Accepts Multiple Hire When Hirer Objects,1624,1624: Transport regulation offences,N,,,
K264,Smoked In A Small P.S.V. Without Approval,1624,1624: Transport regulation offences,N,,,
K268,Accepted A Hire Without Holding Area Knowledge Certificate,1624,1624: Transport regulation offences,N,,,
K303,Vehicle Recovery Service Vehicle Displayed Adverts On Window,1624,1624: Transport regulation offences,N,,,
K304,Vehicle Recovery Service Vehicle Displayed Adverts Oversigns,1624,1624: Transport regulation offences,N,,,
K314,Vehicle Recovery Complaints Register Not Maintained,1624,1624: Transport regulation offences,N,,,
K315,Vehicle Recovery Complaints Register Not Available,1624,1624: Transport regulation offences,N,,,
K316,Vehicle Recovery Complaints Register Not Held For 2 Years,1624,1624: Transport regulation offences,N,,,
K318,Vehicle Recovery Vehicle Tow Authority Not Completed Fully,1624,1624: Transport regulation offences,N,,,
K319,Tow Authority No Completed Set Down Details.,1624,1624: Transport regulation offences,N,,,
K320,Vehicle Recovery Tow Register Unavailable For Inspection,1624,1624: Transport regulation offences,N,,,
K321,Acted In Contravention Of Direction Relating To Vehicle Recovery Service,1624,1624: Transport regulation offences,N,,,
K322,Vehicle Recovery Vehicle Failed To Display Tsl Number,1624,1624: Transport regulation offences,N,,,
K323,Vehicle Recovery Vehicle Failed To Display Tsl Number In Prescribed Pos,1624,1624: Transport regulation offences,N,,,
K324,Vehicle Recovery Service Driver's Behaviour Unacceptable,1624,1624: Transport regulation offences,N,,,
K326,Failed To Produce Tow Authority On Demand To Enforcement Officer,1624,1624: Transport regulation offences,N,,,
K327,Tow Authority Not In Approved Form Or Contain Required Information,1624,1624: Transport regulation offences,N,,,
K401,Rental Service Register Not Maintained,1624,1624: Transport regulation offences,N,,,
K402,Rental Service Licensee Failed To Inspect Driver's Licence,1624,1624: Transport regulation offences,N,,,
K403,Rental Service Licensee Failed To Produce Register Of Hires,1624,1624: Transport regulation offences,N,,,
K405,Rental Service Hire Agreement Not Given To Hirer,1624,1624: Transport regulation offences,N,,,
K408,Rental Service Holder Failed Enter Into Written Agreement With Hirer,1624,1624: Transport regulation offences,N,,,
K409,Rental Service Agreement Failed To Include Prescribed Terms,1624,1624: Transport regulation offences,N,,,
K412,Infringement Fee Charged Against Hirers Card Despite Incomplete Rental,1624,1624: Transport regulation offences,N,,,
K413,Rental Service Holder Failed To Forward Infringement Documents To Hirer,1624,1624: Transport regulation offences,N,,,
K414,Rental Service Holder Failed To Forward Reminder Documents To Hirer,1624,1624: Transport regulation offences,N,,,
K415,Rental Service Holder Failed To Keep Infringement Documents For 6 Months,1624,1624: Transport regulation offences,N,,,
K416,Rental Service Holder Failed To Remit Infringement Fee As Soon As Practic,1624,1624: Transport regulation offences,N,,,
K607,Licensee Failed To Return Licence To Director Within 7 Days When Requested,1624,1624: Transport regulation offences,N,,,
K608,Drove Small Passenger Service Vehicle With No Identification,1624,1624: Transport regulation offences,N,,,
K610,Small Psv Driver Failed To State Correct Scale Or Basis Of Fare,1624,1624: Transport regulation offences,N,,,
K611,Small Psv Driver Overcharged Hirer,1624,1624: Transport regulation offences,N,,,
K612,Small Psv Driver Failed To Give Hirer Information,1624,1624: Transport regulation offences,N,,,
K615,Small Psv Driver Failed To Take Care Of Found Property,1624,1624: Transport regulation offences,N,,,
K619,Small Psv Driver's Behaviour Unacceptable,1624,1624: Transport regulation offences,N,,,
K621,Small Psv Exceeded Certificate Of Loading,1624,1624: Transport regulation offences,N,,,
K626,Complaints Register Not Maintained In Respect Of Required Categories,1624,1624: Transport regulation offences,N,,,
K628,Failed To Maintain Complaints Register For 2 Years  Small Psv,1624,1624: Transport regulation offences,N,,,
K629,Complaints Register Not Available For Inspection - Small Passenger Service,1624,1624: Transport regulation offences,N,,,
K630,Complaints Register Failed To Record Specified Information - Small Psv,1624,1624: Transport regulation offences,N,,,
K631,Written Complaints Not Retained On Complaints Register - Small Psv,1624,1624: Transport regulation offences,N,,,
K632,Small Psv Not Displaying Operator Information,1624,1624: Transport regulation offences,N,,,
K633,Taxi Failed To Display Transport Service Licence Number,1624,1624: Transport regulation offences,N,,,
K634,Taxi Failed To Correctly Display Ato Name Or Unique Identifier Inside Veh,1624,1624: Transport regulation offences,N,,,
K635,Taxi Failed To Correctly Display Information On Both Front Doors,1624,1624: Transport regulation offences,N,,,
K636,Taxi Failed To Display The Required Information In Braille,1624,1624: Transport regulation offences,N,,,
K637,Taxi Not Fitted With Roof Sign,1624,1624: Transport regulation offences,N,,,
K638,Taxi Signs Not Illuminated At Night,1624,1624: Transport regulation offences,N,,,
K643,Taxi Driver Created Traffic Hazard,1624,1624: Transport regulation offences,N,,,
K649,Taxi Driver Failed To Accept Hire,1624,1624: Transport regulation offences,N,,,
K651,Taxi Driver Accepts Multiple Hire When Hirer Objects,1624,1624: Transport regulation offences,N,,,
K653,Taxi Not Displaying Information On Outside Of Vehicle,1624,1624: Transport regulation offences,N,,,
K654,Taxi Not Displaying Information On Outside Front Passenger Door,1624,1624: Transport regulation offences,N,,,
K655,Drove Taxi Not Displaying Information Outside Vehicle,1624,1624: Transport regulation offences,N,,,
K657,Drove Taxi Not Displaying Information In Vehicle,1624,1624: Transport regulation offences,N,,,
K658,Taxi Displayed Unregistered Fares,1624,1624: Transport regulation offences,N,,,
K661,Taxi Driver Failed To Carry Meter Certificate And Produce It On Demand,1624,1624: Transport regulation offences,N,,,
K662,Taxi Not Fitted With Meter In Good Order,1624,1624: Transport regulation offences,N,,,
K663,Taxi Driver Started Meter Too Soon,1624,1624: Transport regulation offences,N,,,
K664,Taxi Driver Stopped Meter At The Wrong Time,1624,1624: Transport regulation offences,N,,,
K665,Taxi Driver Failed To Stop Meter After Trip,1624,1624: Transport regulation offences,N,,,
K666,Taxi Driver Failed To Stop Meter During Interruption,1624,1624: Transport regulation offences,N,,,
K667,Taxi Driver Failed To Keep Meter Illuminated,1624,1624: Transport regulation offences,N,,,
K674,Taxi Driver Failed To Use Most Advantageous Route,1624,1624: Transport regulation offences,N,,,
K675,Caused Or Permitted Taxi To Accept Hire Without Area Knowledge Cert,1624,1624: Transport regulation offences,N,,,
K676,Driver In Auckland Or Wellington Failed To Have All Area Knowledge Cert,1624,1624: Transport regulation offences,N,,,
K677,Accepted A Hire Without Holding Area Knowledge Certificate,1624,1624: Transport regulation offences,N,,,
K678,Failed To Undergo English Language Course When Required,1624,1624: Transport regulation offences,N,,,
K680,Operated A Shuttle Fitted With A Sign On The Roof,1624,1624: Transport regulation offences,N,,,
K681,Used A Taxi Meter In A Shuttle To Determine Fare,1624,1624: Transport regulation offences,N,,,
K682,Cruised For Hire In A Shuttle,1624,1624: Transport regulation offences,N,,,
K683,Operated Shuttle Not Available For Shared Use,1624,1624: Transport regulation offences,N,,,
K684,Shuttle Failed To Display Required Information Inside And Outside Vehicle,1624,1624: Transport regulation offences,N,,,
K685,Shuttle Failed To Display Transport Service Licence Number Of Holder,1624,1624: Transport regulation offences,N,,,
K686,Shuttle Failed To Correctly Display Information Inside Vehicle,1624,1624: Transport regulation offences,N,,,
K687,Shuttle Failed To Correctly Display Information Outside Vehicle,1624,1624: Transport regulation offences,N,,,
K688,Shuttle Driver Failed To Accept Hire,1624,1624: Transport regulation offences,N,,,
K689,Operated Shuttle Other Than Between Registered Start And End Points,1624,1624: Transport regulation offences,N,,,
K690,Failed To Register Shuttle Service With Director,1624,1624: Transport regulation offences,N,,,
K691,Shuttle Driver Failed To Carry Acknowledgement Of Registration,1624,1624: Transport regulation offences,N,,,
K692,Shuttle Driver Failed To Produce On Demand Acknowledgement Of Registration,1624,1624: Transport regulation offences,N,,,
K693,Shuttle Passenger Uplifted Or Set Down At Other Than Specified Point,1624,1624: Transport regulation offences,N,,,
K694,Shuttle Driver Charged Incorrect Fare,1624,1624: Transport regulation offences,N,,,
K695,Detailed Fare Schedule Not Carried In A Shuttle,1624,1624: Transport regulation offences,N,,,
K696,Shuttle Driver Failed To Produce Detailed Fare Schedule To Passenger,1624,1624: Transport regulation offences,N,,,
K697,Drove Shuttle When Required Info Not Displayed Inside & Outside Vehicle,1624,1624: Transport regulation offences,N,,,
K698,Drove Shuttle When Fare Schedule Not Carried In The Vehicle,1624,1624: Transport regulation offences,N,,,
K708,Shuttle Service Commenced Before Fares And Charges Registered With Dtr,1624,1624: Transport regulation offences,N,,,
K720,Operator Of Special Passenger Service Failed To Register Service,1624,1624: Transport regulation offences,N,,,
K721,Special Passenger Service Driver's Behaviour Unacceptable,1624,1624: Transport regulation offences,N,,,
K750,Dial-A-Driver Service Failed To Carry And Produce Specified Information,1624,1624: Transport regulation offences,N,,,
K751,Dial-A-Driver Service Driver Failed To Wear Current Driver Id Card,1624,1624: Transport regulation offences,N,,,
K752,Dial-A-Driver Lic Holder Failed To Ensure Driver Wore Current Driver Id,1624,1624: Transport regulation offences,N,,,
K759,Failed To Make Complaints Register Available For Inspection,1624,1624: Transport regulation offences,N,,,
K760,Failed To Surrender Transport Service License Card,1624,1624: Transport regulation offences,N,,,
K761,Operated Taxi Service When Not A Member Of An ATO,1624,1624: Transport regulation offences,N,,,
K762,Failed To Correctly Display Transport Service License Card On A Taxi,1624,1624: Transport regulation offences,N,,,
K763,Failed To Correctly Display Transport Service License Card On A Shuttle,1624,1624: Transport regulation offences,N,,,
K764,Failed To Correctly Display Transport Service License On Recovery Vehicle,1624,1624: Transport regulation offences,N,,,
K765,Failed To Correctly Display Transport Service License On Goods Service Vehicle,1624,1624: Transport regulation offences,N,,,
K766,Failed To Correctly Display Transport Service License On Large PSV,1624,1624: Transport regulation offences,N,,,
K767,Used A Special Interest Vehicle In A Transport Service,1624,1624: Transport regulation offences,N,,,
K768,Small PSV Not Displaying Approved Child Safety Lock Signs,1624,1624: Transport regulation offences,N,,,
K769,Small PSV Driven With Child Safety Lock Operated Without Request,1624,1624: Transport regulation offences,N,,,
K770,Taxi Driver Failed To Start Meter,1624,1624: Transport regulation offences,N,,,
K771,Caused Taxi Driver To Accept Hire With No Prescribed Camera System Working,1624,1624: Transport regulation offences,N,,,
K772,Taxi Driver Accept Hire Without Camera System Working As Prescribed,1624,1624: Transport regulation offences,N,,,
K775,ATO In SChedule 5 Area Failed To Ensure Taxi Had 2-Way Telecommunications,1624,1624: Transport regulation offences,N,,,
K776,ATO Failed To Ensure In-Vehicle Security Camera Fitted To Members Vehicle,1624,1624: Transport regulation offences,N,,,
K778,Taxi Driver Failed To Carry Taxi Meter Certificate In Vehicle,1624,1624: Transport regulation offences,N,,,
K779,Taxi Driver Failed To Produce Taxi Meter Certificate On Demand,1624,1624: Transport regulation offences,N,,,
K780,Operator failed to display current transport service licence card,1624,1624: Transport regulation offences,N,,,
K781,Small passenger service operator failed comply with duties regarding driver,1624,1624: Transport regulation offences,N,,,
K782,Operated non-compliant small PSV with no in-vehicle security,1624,1624: Transport regulation offences,N,,,
M257,Taxi Driver Drove A Taxi During A Rest Break,1624,1624: Transport regulation offences,N,,,
K138,Manager Allowed An Unlicensed Service,1439,"1439: Regulatory driving offences, nec",N,,,
K313,Vehicle Recovery Licensee Failed To Maintain Tow Register,1624,1624: Transport regulation offences,N,,,
